taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,created,modified,reference,source,majorGroup,tplID
wfo-0000400234,urn:lsid:ipni.org:names:333163-1,556690,Rhododendron pseudotrichanthum,species,wfo-1000002634,Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,pseudotrichanthum,,species,Valid,Blumea 12: 340 (1964),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Blumea 12: 340 1964 to Blumea 12: 340 (1964), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418502 >The Pla",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400234,The Ericaceae TEN,A,kew-2418502
wfo-0001229486,urn:lsid:ipni.org:names:880135-1,50060245,Rhododendron argyrophyllum subsp. omeiense,subspecies,wfo-0001048937,(Rehder & E.H.Wilson) D.F.Chamb.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,argyrophyllum,omeiense,subspecies,Valid,Notes Roy. Bot. Gard. Edinburgh 37: 329 (1979),Accepted,,wfo-0001048939,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 37(2): 329 1979 to Notes Roy. Bot. Gard. Edinburgh 37: 329 (1979), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://ww",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229486,The Ericaceae TEN,A,tro-50060245
wfo-0001048129,,12303876,Rhododendron augustinii f. grandifolum,form,,Franch.,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,augustinii,grandifolum,form,Valid,J. Bot. (Morot) 12(17–18): 261 1898,Synonym,wfo-0001048126,,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-12303876 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-12303876 >The Plant List v.1.0</a>,2022-04-16,2022-10-11,https://padme.rbge.org.uk/wfo/wfo-0001048129,The Ericaceae TEN,A,tro-12303876
wfo-0001248027,urn:lsid:ipni.org:names:333552-1,50144301,Rhododendron × verruculosum,species,wfo-4100000338,Rehder & E.H.Wilson,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,verruculosum,,species,Valid,Pl. Wilson. 1: 507 (1913),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Pl. Wilson. 1(3): 507–508 1913 to Pl. Wilson. 1: 507 (1913), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001248027,The Ericaceae TEN,A,tro-50144301
wfo-0001286020,urn:lsid:ipni.org:names:977855-1,50334030,Therorhodion camtschaticum var. pumilum,variety,,(E.A.Busch) T.Yamaz,Ericaceae,Ericoideae,,,Therorhodion,Therorhodion,camtschaticum,pumilum,variety,Valid,Fl. Japan 3a: 11 (1993),Synonym,wfo-0001047066,wfo-0001286019,,"Source in seed data: tro Update namepublishedIn from Fl. Jap. 3a: 11 1993 to Fl. Japan 3a: 11 (1993), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50334030 >The",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001286020,The Ericaceae TEN,A,tro-50334030
wfo-0001382942,urn:lsid:ipni.org:names:77073600-1,ten:padme.rbge.org.uk:ericaceae14693,Rhododendron retusum var. epilosum,variety,,J.J.Sm.,Ericaceae,Ericoideae,,,Rhododendron,Vireya,retusum,epilosum,variety,Valid,"Bull. Jard. Bot. Buitenzorg , sér. 3, 13: 446 (1935)",Synonym,wfo-1000040555,,,"Source in seed data: ipni Update namepublishedIn from Bull. Jard. Bot. Buitenzorg Ser. 3, 13(3): 446 (-447). 1935 [Dec 1935] to Bull. Jard. Bot. Buitenzorg , sér. 3, 13: 446 (1935), information provided by Alan E. on email Jun. 07 2021",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001382942,The Ericaceae TEN,A,
wfo-0000400642,urn:lsid:ipni.org:names:332474-1,557536,Rhododendron gaultheriifolium,species,wfo-1200001479,J.J.Sm.,Ericaceae,Ericoideae,,,Rhododendron,Vireya,gaultheriifolium,,species,Valid,Nova Guinea 18: 90 (1936),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Nova Guinea 18: 90 1936 to Nova Guinea 18: 90 (1936), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2419376 ",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400642,The Ericaceae TEN,A,kew-2419376
wfo-0000403072,urn:lsid:ipni.org:names:332237-1,561571,Rhododendron copelandii,species,,Merr.,Ericaceae,Ericoideae,,,Rhododendron,Vireya,copelandii,,species,Valid,Publ. Bur. Sci. Gov. Lab. 29: 42 (1905),Synonym,wfo-0001360857,,,"Source in seed data: ksu Update namepublishedIn from Publ. Bur. Sci. Gov. Lab. 29: 42 1905 to Publ. Bur. Sci. Gov. Lab. 29: 42 (1905), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.or",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000403072,The Ericaceae TEN,A,kew-2423475
wfo-0001275694,,50281816,Rhododendron sanguineum var. mesaeum,variety,,Davidian,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,sanguineum,mesaeum,variety,Valid,Rhododendron Spec. 3:124. (1992),Synonym,wfo-0001229652,,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50281816 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50281816 >The Plant List v.1.0</a>,2022-04-16,2022-10-11,https://padme.rbge.org.uk/wfo/wfo-0001275694,The Ericaceae TEN,A,tro-50281816
wfo-0000400614,urn:lsid:ipni.org:names:332524-1,557468,Rhododendron grothausii,species,,Davidian,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,grothausii,,species,Valid,Quart. Bull. Amer. Rhododendron Soc. 34(4): 211 (1980),Synonym,wfo-0001048043,,,"Source in seed data: ksu Update namepublishedIn from Quart. Bull. Amer. Rhododendron Soc. 34(4): 211 1980 to Quart. Bull. Amer. Rhododendron Soc. 34(4): 211 (1980), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a h",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400614,The Ericaceae TEN,A,kew-2419308
wfo-0000750130,urn:lsid:ipni.org:names:77112218-1,1027553,Rhododendron lilacinum,species,wfo-1200001570,Xiang Chen & X.Chen,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,lilacinum,,species,Valid,Novon 20: 388 (2010),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Novon 20: 388 2010 to Novon 20: 388 (2010), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2905097 >The Plant",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000750130,The Ericaceae TEN,A,kew-2905097
wfo-0001048704,urn:lsid:ipni.org:names:332521-1,12304803,Rhododendron griersonianum,species,wfo-3000000626,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,griersonianum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 11: 69 (1919),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 11(52–53): 69–71 1919 to Notes Roy. Bot. Gard. Edinburgh 11: 69 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048704,The Ericaceae TEN,A,tro-12304803
wfo-0001401985,urn:lsid:ipni.org:names:951173-1,ten:padme.rbge.org.uk:ericaceae15388,Rhododendron mucronulatum var. chejuense,variety,,Davidian,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,mucronulatum,chejuense,variety,Valid,Rhododendron Sp. 2: 309 1989,Synonym,wfo-0001046885,,,"Source in seed data: ipni Updated majorGroup from to A, information provided by Alan E. on email Mar 08 2021",2022-04-16,2024-08-02,https://padme.rbge.org.uk/wfo/wfo-0001401985,The Ericaceae TEN,A,
wfo-0001415109,urn:lsid:ipni.org:names:50906489-1,,Rhododendron nervulosum var. exuberans,variety,,Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,nervulosum,exuberans,variety,,,Synonym,wfo-0000400828,,,"Source in seed data: ipni Nomenclatural status in seed:  New name from IPNI, information provided by Alan E. on email Nov. 05 2020",2022-04-16,2024-11-06,,The Ericaceae TEN,A,
wfo-0000403122,urn:lsid:ipni.org:names:332251-1,561642,Rhododendron cowanianum,species,wfo-1000002621,Davidian,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,cowanianum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 21: 99 (1952),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 21: 99 1952 to Notes Roy. Bot. Gard. Edinburgh 21: 99 (1952), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.the",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000403122,The Ericaceae TEN,A,kew-2423547
wfo-0000400742,urn:lsid:ipni.org:names:332328-1,557739,Rhododendron dianthosmum,species,wfo-1200001480,Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,dianthosmum,,species,Valid,Blumea 12: 100 (1963),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Blumea 12: 100 1963 to Blumea 12: 100 (1963), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2419579 >The Pla",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400742,The Ericaceae TEN,A,kew-2419579
wfo-0001275654,urn:lsid:ipni.org:names:60445278-2,50281459,Rhododendron arboreum var. cinnamomeum,variety,,(Wall. ex G.Don) Lindl.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,arboreum,cinnamomeum,variety,Valid,Edwards's Bot. Reg. 23: t. 1982 (1837),Synonym,wfo-0001229502,wfo-0001229500,,"Source in seed data: tro Update namepublishedIn from Edwards's Bot. Reg. 23: , pl. 1982 1837 to Edwards's Bot. Reg. 23: t. 1982 (1837), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001275654,The Ericaceae TEN,A,tro-50281459
wfo-0001250622,urn:lsid:ipni.org:names:50918919-1,50156651,Rhododendron hypenanthum,species,,Balf.f.,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,hypenanthum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 9: 291 1916,Synonym,wfo-0001250623,,,"Source in seed data: tro TEN data. Leave as is, information provided by Alan E. on email Oct. 14 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50156651 >The Plant List v.1.1.</a> Originally in <a href=http://ww",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001250622,The Ericaceae TEN,A,tro-50156651
wfo-1200001563,,ten:padme.rbge.org.uk:ericaceae14780,Rhododendron malayanum f. axillare,form,,,Ericaceae,Ericoideae,,,Rhododendron,Vireya,malayanum,axillare,form,Valid,,Synonym,wfo-1200001395,,,,2022-07-26,2022-11-20,https://padme.rbge.org.uk/wfo/wfo-1200001563,The Ericaceae TEN,A,
wfo-0000557830,urn:lsid:ipni.org:names:326857-1,799154,Azalea maddenii,species,,(Hook.f.) Kuntze,Ericaceae,Ericoideae,,,Azalea,Rhododendron,maddenii,,species,Valid,Revis. Gen. Pl. 2: 387 (1891),Synonym,wfo-0001048032,wfo-0001048032,,"Source in seed data: cmp Updated scientificnameAuthorship from (Hook.f.) Kuntze to Kuntze, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2667154 >The Plant List ",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000557830,The Ericaceae TEN,A,kew-2667154
wfo-0001229357,urn:lsid:ipni.org:names:77224328-1,50060109,Rhododendron protistum var. protistum,variety,wfo-0001048799,,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,protistum,protistum,variety,Valid,,Accepted,,,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50060109 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50060109 >The Plant List v.1.0</a>,2022-04-16,2024-11-20,https://padme.rbge.org.uk/wfo/wfo-0001229357,The Ericaceae TEN,A,tro-50060109
wfo-0000400213,urn:lsid:ipni.org:names:333072-1,556652,Rhododendron petelotii,species,,Dop,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,petelotii,,species,Valid,Fl. Indo-Chine 3: 733 (1930),Synonym,wfo-0001229429,,,"Source in seed data: ksu Update namepublishedIn from Fl. Indo-Chine 3: 733 1930 to Fl. Indo-Chine 3: 733 (1930), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-24",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400213,The Ericaceae TEN,A,kew-2418464
wfo-0000405495,urn:lsid:ipni.org:names:333203-1,565243,Rhododendron rarilepidotum,species,wfo-3000001252,J.J.Sm.,Ericaceae,Ericoideae,,,Rhododendron,Vireya,rarilepidotum,,species,Valid,Contr. Arnold Arbor. 8: 126 (1934),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Contr. Arnold Arbor. 8: 126 1934 to Contr. Arnold Arbor. 8: 126 (1934), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405495,The Ericaceae TEN,A,kew-2427193
wfo-0001229767,urn:lsid:ipni.org:names:990811-1,50060721,Rhododendron henryi var. dunnii,variety,wfo-0001048941,(E.H.Wilson) M.Y.He,Ericaceae,Ericoideae,,,Rhododendron,Choniastrum,henryi,dunnii,variety,Valid,Fl. Reipubl. Popularis Sin. 57(2): 365 (1994),Accepted,,wfo-0001226892,,"Source in seed data: tro Update namepublishedIn from Fl. Reipubl. Popularis Sin. 57(2): 365 1995 to Fl. Reipubl. Popularis Sin. 57(2): 365 (1994), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.the",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229767,The Ericaceae TEN,A,tro-50060721
wfo-0001229322,urn:lsid:ipni.org:names:332487-1,50060062,Rhododendron giraudiasii,species,,H.Lév.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,giraudiasii,,species,Valid,Repert. Spec. Nov. Regni Veg. 13: 340 (1914),Synonym,wfo-0001229320,,,"Source in seed data: tro Update namepublishedIn from Repert. Spec. Nov. Regni Veg. 13(368–369): 340 1914 to Repert. Spec. Nov. Regni Veg. 13: 340 (1914), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229322,The Ericaceae TEN,A,tro-50060062
wfo-0001249379,urn:lsid:ipni.org:names:900788-1,50149502,Rhododendron qinghaiense,species,wfo-4100000338,Ching ex W.Y.Wang,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,qinghaiense,,species,Valid,Acta Phytotax. Sin. 20: 56 (1982),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Acta Phytotax. Sin. 20(1): 56–57 1982 to Acta Phytotax. Sin. 20: 56 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tp",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001249379,The Ericaceae TEN,A,tro-50149502
wfo-0001229695,,50060612,Rhododendron eudoxum subsp. asteium,subspecies,,(Balf.f. & Forrest) Tagg,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,eudoxum,asteium,subspecies,Valid,Sp. Rhodod. 549 1930,Synonym,wfo-0001229697,wfo-0001048638,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50060612 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50060612 >The Plant List v.1.0</a>,2022-04-16,2022-10-11,https://padme.rbge.org.uk/wfo/wfo-0001229695,The Ericaceae TEN,A,tro-50060612
wfo-0000405619,urn:lsid:ipni.org:names:333491-1,565457,Rhododendron × transiens,species,wfo-4000033027,Nakai,Ericaceae,Ericoideae,,,Rhododendron,,transiens,,species,Valid,Trees Shrubs Japan : 103 (1922),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Trees Shrubs Japan 103 1922 to Trees Shrubs Japan : 103 (1922), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405619,The Ericaceae TEN,A,kew-2427467
wfo-0001048224,urn:lsid:ipni.org:names:333019-1,12303989,Rhododendron orthocladum,species,wfo-4100000338,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,orthocladum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 11: 104 (1919),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 11(52–53): 104–106 1919 to Notes Roy. Bot. Gard. Edinburgh 11: 104 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a hr",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048224,The Ericaceae TEN,A,tro-12303989
wfo-0001229643,urn:lsid:ipni.org:names:77224515-1,50060520,Rhododendron sperabile var. sperabile,variety,wfo-0001048875,,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,sperabile,sperabile,variety,Valid,,Accepted,,,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50060520 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50060520 >The Plant List v.1.0</a>,2022-04-16,2024-11-20,https://padme.rbge.org.uk/wfo/wfo-0001229643,The Ericaceae TEN,A,tro-50060520
wfo-0001048180,urn:lsid:ipni.org:names:77224530-1,12303934,Rhododendron heliolepis var. heliolepis,variety,wfo-0001048179,,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,heliolepis,heliolepis,variety,Valid,,Accepted,,,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-12303934 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-12303934 >The Plant List v.1.0</a>,2022-04-16,2024-11-20,https://padme.rbge.org.uk/wfo/wfo-0001048180,The Ericaceae TEN,A,tro-12303934
wfo-0001229590,urn:lsid:ipni.org:names:332805-1,50060443,Rhododendron luciferum,species,wfo-3000000627,(Cowan) Cowan,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,luciferum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 21: 145 (1953),Accepted,,wfo-0001048742,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 21(3): 145–146 1953 to Notes Roy. Bot. Gard. Edinburgh 21: 145 (1953), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=htt",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229590,The Ericaceae TEN,A,tro-50060443
wfo-0001048695,urn:lsid:ipni.org:names:332210-1,12304794,Rhododendron cloiophorum,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,cloiophorum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 11: 37 (1919),Synonym,wfo-0001229662,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 11(52–53): 37–39 1919 to Notes Roy. Bot. Gard. Edinburgh 11: 37 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048695,The Ericaceae TEN,A,tro-12304794
wfo-0000557981,urn:lsid:ipni.org:names:326979-1,799297,Azaleastrum semibarbatum,species,,(Maxim.) Makino,Ericaceae,Ericoideae,,,Azaleastrum,Azaleastrum,semibarbatum,,species,Valid,Bot. Mag. (Tokyo) 28: 338 (1914),Synonym,wfo-0000405386,wfo-0000405386,,"Source in seed data: cmp Update namepublishedIn from Bot. Mag. (Tokyo) 28: 338 1914 to Bot. Mag. (Tokyo) 28: 338 (1914), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000557981,The Ericaceae TEN,A,kew-2667298
wfo-1200001419,,ten:padme.rbge.org.uk:ericaceae14838,Rhododendron pauciflorum var. calocodon,variety,,(Ridl.) Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,pauciflorum,calocodon,variety,Valid,Reinwardtia 5:156. (1960),Synonym,wfo-0000400191,wfo-0000400430,,,2022-07-26,2022-12-20,https://padme.rbge.org.uk/wfo/wfo-1200001419,The Ericaceae TEN,A,
wfo-0001229863,urn:lsid:ipni.org:names:906970-1,50060860,Rhododendron rhodanthum,species,wfo-1200001570,M.Y.He,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,rhodanthum,,species,Valid,"Bull. Bot. Res., Harbin 5(4): 116 (1985)",Accepted,,,,"Source in seed data: tro Update namepublishedIn from Bull. Bot. Res., Harbin 5(4): 116–118 1985 to Bull. Bot. Res., Harbin 5(4): 116 (1985), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229863,The Ericaceae TEN,A,tro-50060860
wfo-0001412009,urn:lsid:ipni.org:names:1016687-2,ten:padme.rbge.org.uk:ericaceae15581,Rhododendron viscosum var. ornatum,variety,,(Sweet) G.Don,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,viscosum,ornatum,variety,Valid,Gen. Hist. 3: 847. 1834 [8-15 Nov 1834],Synonym,wfo-0001047632,wfo-0000400333,,"Source in seed data: ipni Nomenclatural status in seed:  New name from IPNI, information provided by Alan E. on email Nov. 05 2020",2022-04-16,2024-06-05,https://padme.rbge.org.uk/wfo/wfo-0001412009,The Ericaceae TEN,A,
wfo-0001229306,,50060044,Rhododendron griffithianum var. aucklandii,variety,,(Hook.f.) Hook.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,griffithianum,aucklandii,variety,Valid,"Bot. Mag. 84: , pl. 5065 1858",Synonym,wfo-0001229303,wfo-0001229304,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50060044 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50060044 >The Plant List v.1.0</a>,2022-04-16,2022-10-11,https://padme.rbge.org.uk/wfo/wfo-0001229306,The Ericaceae TEN,A,tro-50060044
wfo-0000400355,urn:lsid:ipni.org:names:332961-1,556950,Rhododendron nishiokae,species,,H.Hara,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,nishiokae,,species,Valid,J. Jap. Bot. 45: 93 (1970),Synonym,wfo-0000405445,,,"Source in seed data: ksu Updated scientificnameAuthorship from H.Hara to Hara, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418762 >The Plant List v.1.1.</a> O",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400355,The Ericaceae TEN,A,kew-2418762
wfo-0001048053,urn:lsid:ipni.org:names:333536-1,12303799,Rhododendron valentinianum,species,wfo-1000002622,Forrest ex Hutch.,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,valentinianum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 12: 45 (1919),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 12(56): 45–51 1919 to Notes Roy. Bot. Gard. Edinburgh 12: 45 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:",2022-04-16,2024-11-27,,The Ericaceae TEN,A,tro-12303799
wfo-0001229434,,50060192,Rhododendron lukiangense subsp. adroserum,subspecies,,(Balf.f. & Forrest) Tagg,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,lukiangense,adroserum,subspecies,Valid,Sp. Rhodod. 351 1930,Synonym,wfo-0001220767,wfo-0001048581,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50060192 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50060192 >The Plant List v.1.0</a>,2022-04-16,2022-10-11,https://padme.rbge.org.uk/wfo/wfo-0001229434,The Ericaceae TEN,A,tro-50060192
wfo-0000557712,urn:lsid:ipni.org:names:326742-1,799047,Azalea californica,species,,Torr. & A.Gray ex Durand,Ericaceae,Ericoideae,,,Azalea,Hymenanthes,californica,,species,Valid,"J. Acad. Nat. Sci. Philadelphia , ser. 2, 3: 94 (1855)",Synonym,wfo-0001047077,,,"Source in seed data: cmp Update namepublishedIn from J. Acad. Nat. Sci. Philadelphia II, 3: 94 1855 to J. Acad. Nat. Sci. Philadelphia , ser. 2, 3: 94 (1855), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=ht",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000557712,The Ericaceae TEN,A,kew-2667047
wfo-0000405675,urn:lsid:ipni.org:names:219552-2,565580,Rhododendron warrenii,species,,(A.Nelson) J.F.Macbr.,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,warrenii,,species,Valid,Contr. Gray Herb. 56: 55 (1918),Synonym,wfo-0001047060,wfo-0000557982,,"Source in seed data: ksu Updated scientificnameAuthorship from (A.Nelson) J.F.Macbr. to J.F.Macbr., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2427590 >The Pl",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405675,The Ericaceae TEN,A,kew-2427590
wfo-0000400769,urn:lsid:ipni.org:names:332303-1,557810,Rhododendron davisii,species,,Koehne,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,davisii,,species,Valid,Deut. Dendrol. : 458 (1893),Synonym,wfo-0001275712,,,"Source in seed data: ksu Updated scientificnameAuthorship from Koehne to hort. ex Koehne, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2419650 >The Plant List v",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400769,The Ericaceae TEN,A,kew-2419650
